,wave_model2_1,wave_model2_2,wave_model2_3,wave_model2_4,wave_model2_5,wave_model2_6,wave_model2_7,ids_stable_period_1,ids_stable_period_2,ids_stable_period_3,ids_no_stable_period
924,44.0,48.25,43.75,46.25,34.25,33.0,47.75,0,1,0,0
925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
926,81.5,87.25,92.75,106.5,116.5,91.25,91.5,1,0,0,0
927,53.2941176471,53.4705882353,47.1176470588,68.6470588235,78.1764705882,74.8235294118,63.4705882353,0,0,1,0
928,114.714285714,115.857142857,115.857142857,123.571428571,133.857142857,131.714285714,119.857142857,1,0,0,0
929,53.125,52.125,56.875,58.125,75.375,70.125,53.25,0,1,0,0
930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
931,204.076923077,204.692307692,198.769230769,190.384615385,173.0,175.461538462,218.615384615,1,0,0,0
932,43.0,51.5,56.75,55.25,38.75,46.25,51.5,0,1,0,0
933,72.4166666667,69.3333333333,70.9166666667,74.8333333333,65.0833333333,69.6666666667,71.6666666667,0,1,0,0
934,683.105263158,697.315789474,698.631578947,764.842105263,863.842105263,848.736842105,725.578947368,1,0,0,0
935,115.5,103.166666667,101.666666667,111.0,78.3333333333,71.3333333333,118.166666667,1,0,0,0
936,44.8571428571,44.0,44.5714285714,56.1428571429,89.1428571429,87.0,37.2857142857,0,1,0,0
937,70.2307692308,67.3846153846,70.7692307692,85.5384615385,104.076923077,83.6153846154,69.6153846154,0,1,0,0
938,61.4285714286,59.8571428571,58.7142857143,66.2857142857,70.1428571429,76.2857142857,74.1428571429,0,1,0,0
939,109.3125,110.375,109.5625,114.5,97.4375,99.9375,111.625,0,1,0,0
940,106.0,92.25,94.25,96.75,110.0,109.0,100.25,1,0,0,0
941,44.25,51.25,50.25,71.5,88.0,88.0,53.75,0,1,0,0
942,49.25,55.75,59.0,53.0,60.0,54.75,52.5,1,0,0,0
943,70.8666666667,67.4,71.2,84.2,125.0,121.133333333,64.8666666667,0,1,0,0
944,53.5,43.0,44.0,47.75,45.75,54.5,39.5,0,0,1,0
945,54.8,54.0,48.2,58.4,78.2,77.2,52.6,0,0,1,0
946,63.25,74.25,64.0,73.0,100.0,99.0,78.25,1,0,0,0
947,79.2105263158,80.3157894737,81.1578947368,77.1052631579,66.8947368421,58.8421052632,80.3157894737,0,1,0,0
948,62.8,64.4,65.4,66.8,74.2,73.6,60.2,0,1,0,0
949,61.1052631579,65.2631578947,67.5263157895,70.2631578947,75.0526315789,66.0,62.5263157895,0,0,1,0
950,137.5,144.0,130.75,145.75,142.25,145.0,136.75,1,0,0,0
951,160.875,165.375,164.0,195.125,224.0,194.625,161.875,1,0,0,0
952,47.75,57.75,50.5,78.25,29.75,39.25,52.0,0,1,0,0
953,123.272727273,125.454545455,127.272727273,135.636363636,151.454545455,150.181818182,128.181818182,1,0,0,0
954,59.8,56.7333333333,61.4666666667,64.2666666667,55.4,59.4666666667,63.0,0,0,1,0
955,68.0,73.25,76.0,74.25,100.25,130.25,88.25,1,0,0,0
956,126.75,115.5,119.0,117.0,110.5,95.75,106.75,1,0,0,0
957,158.75,160.75,169.0,176.25,256.0,267.0,169.5,1,0,0,0
958,196.4,192.8,203.8,182.4,118.6,67.4,181.4,1,0,0,0
959,219.0,226.333333333,228.333333333,246.75,260.5,268.583333333,226.416666667,1,0,0,0
960,77.5714285714,84.0,91.4285714286,80.5714285714,61.1428571429,52.1428571429,80.2857142857,1,0,0,0
961,233.588235294,234.529411765,229.352941176,263.058823529,263.294117647,241.352941176,220.705882353,1,0,0,0
962,95.2,88.0,97.6,105.0,92.4,91.4,105.8,0,1,0,0
963,79.0,77.75,82.25,79.75,44.75,41.25,95.75,0,1,0,0
964,124.0,149.75,73.75,195.25,139.0,172.75,143.5,0,1,0,0
965,64.4117647059,86.4705882353,87.2941176471,88.4705882353,105.411764706,95.8235294118,88.7058823529,0,1,0,0
966,84.3125,90.0,92.375,90.0,95.75,109.3125,90.5625,0,1,0,0
967,89.875,92.375,89.25,90.625,75.25,67.5,92.125,1,0,0,0
968,94.0740740741,99.4074074074,101.703703704,106.555555556,100.666666667,97.2962962963,93.2222222222,0,1,0,0
969,104.0,98.9,98.8,105.2,114.6,129.9,102.0,1,0,0,0
970,126.5,139.0,136.0,134.25,89.5,83.5,138.25,1,0,0,0
971,115.0,120.25,107.5,102.75,130.25,138.25,123.75,1,0,0,0
972,196.8,200.733333333,196.733333333,216.0,247.4,219.4,197.466666667,1,0,0,0
973,170.142857143,175.571428571,160.571428571,167.428571429,180.285714286,164.857142857,166.142857143,1,0,0,0
974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
975,86.1,86.0,87.45,96.65,76.55,72.6,83.35,0,1,0,0
976,97.875,99.5,85.75,91.125,87.0,72.75,96.875,0,1,0,0
977,88.3333333333,97.5,86.6666666667,89.1666666667,96.6666666667,90.1666666667,90.3333333333,1,0,0,0
978,159.818181818,152.727272727,163.727272727,162.363636364,135.727272727,119.0,150.454545455,1,0,0,0
979,127.2,128.4,124.2,124.4,156.8,154.6,125.8,1,0,0,0
980,72.8636363636,76.7727272727,79.2272727273,116.727272727,116.727272727,101.227272727,73.3636363636,0,0,1,0
981,45.5,42.5833333333,28.5,73.5,51.0833333333,54.8333333333,44.5,0,0,1,0
982,72.5,81.0,77.0,89.0,72.25,70.25,76.0,0,1,0,0
983,57.1,62.6,62.1,62.9,77.2,75.7,64.7,0,0,1,0
984,87.4,84.8,88.4,94.8,100.8,89.6,86.6,1,0,0,0
985,285.833333333,289.75,297.916666667,300.333333333,195.75,194.0,292.916666667,1,0,0,0
986,64.1818181818,67.1818181818,62.2727272727,65.7272727273,58.4545454545,58.8181818182,68.6363636364,0,0,1,0
987,75.0,73.2222222222,77.2222222222,72.0,27.8888888889,24.8888888889,77.4444444444,0,1,0,0
988,297.125,286.25,303.125,307.5,451.375,477.625,321.375,1,0,0,0
989,118.75,121.25,114.0,114.0,98.0,95.25,124.75,1,0,0,0
990,115.333333333,117.222222222,119.666666667,156.444444444,228.888888889,222.0,117.444444444,1,0,0,0
991,100.142857143,100.142857143,101.714285714,104.285714286,134.428571429,131.428571429,98.4285714286,0,1,0,0
992,122.888888889,122.222222222,117.333333333,118.666666667,59.3333333333,54.2222222222,124.888888889,0,1,0,0
993,61.75,64.25,66.0,61.5,58.75,59.0,62.25,0,1,0,0
994,97.5,98.5,100.5,115.25,145.0,131.25,92.0,1,0,0,0
995,116.75,128.5,135.75,145.25,135.5,141.25,132.75,1,0,0,0
996,85.0,85.25,85.75,104.5,75.0,84.5,89.5,1,0,0,0
997,100.25,95.25,97.5,99.5,91.75,110.25,90.5,1,0,0,0
998,125.0,161.2,139.0,187.2,251.6,234.2,138.6,1,0,0,0
999,220.523809524,226.333333333,221.619047619,239.666666667,93.7142857143,67.1428571429,224.476190476,1,0,0,0
1000,71.25,71.8333333333,73.6666666667,86.6666666667,113.5,111.25,82.0833333333,0,1,0,0
1001,44.75,47.25,59.0,55.25,99.75,92.75,38.5,0,1,0,0
1002,67.125,58.625,65.125,83.75,122.25,94.125,59.625,0,0,1,0
1003,56.75,63.25,65.75,75.0,74.75,78.0,59.25,0,1,0,0
1004,94.2142857143,99.1428571429,101.857142857,97.0,87.2142857143,88.4285714286,102.285714286,0,1,0,0
1005,102.25,118.75,117.5,84.0,62.5,85.0,125.0,0,1,0,0
1006,57.8,60.2,59.0,63.8,69.8,69.8,65.2,0,1,0,0
1007,85.0,117.0,110.0,102.5,143.0,118.0,121.5,1,0,0,0
1008,54.7777777778,51.6666666667,56.2222222222,68.4444444444,80.5555555556,67.6666666667,54.0,0,0,1,0
1009,46.8888888889,44.7777777778,41.2222222222,56.8888888889,79.0,84.2222222222,46.5555555556,0,1,0,0
1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1011,97.2857142857,82.6428571429,88.0714285714,98.7142857143,85.4285714286,80.3571428571,76.6428571429,1,0,0,0
1012,117.25,122.5,117.75,123.75,117.5,122.75,145.0,0,1,0,0
1013,109.307692308,131.384615385,123.307692308,135.692307692,77.6153846154,70.6153846154,126.769230769,1,0,0,0
1014,49.7272727273,52.0,52.0909090909,54.9090909091,58.9090909091,58.6363636364,54.9090909091,0,1,0,0
1015,83.0,89.3846153846,84.1538461538,89.9230769231,81.4615384615,94.3846153846,91.1538461538,0,0,1,0
1016,51.2222222222,51.3333333333,55.3333333333,55.8888888889,58.0,58.2222222222,54.5555555556,0,1,0,0
1017,112.3125,129.75,121.0,134.625,167.125,161.75,118.0,1,0,0,0
1018,287.047619048,288.428571429,285.0,335.238095238,537.333333333,592.523809524,302.095238095,1,0,0,0
1019,110.0,105.625,105.125,111.75,127.25,123.5,106.5,0,1,0,0
1020,67.0,75.2916666667,80.3333333333,74.1666666667,62.2916666667,55.9166666667,77.875,0,0,1,0
1021,90.2,92.4,78.8,81.4,109.0,116.6,104.2,1,0,0,0
1022,108.538461538,118.692307692,116.923076923,124.230769231,139.153846154,127.846153846,98.8461538462,0,1,0,0
1023,38.75,39.25,43.25,53.0,73.25,54.5,39.0,0,1,0,0
1024,65.6086956522,73.3043478261,74.0869565217,75.6086956522,76.5652173913,70.9565217391,69.1304347826,0,1,0,0
1025,137.2,151.6,140.8,147.4,186.6,205.2,137.4,0,1,0,0
1026,108.5,97.0,89.0,103.0,103.0,155.0,80.5,0,1,0,0
1027,127.3,120.9,124.0,124.3,131.1,131.4,123.9,1,0,0,0
1028,75.8125,91.3125,93.0,89.1875,40.625,30.5,83.5625,0,1,0,0
1029,82.25,79.0,78.5,75.25,27.75,31.25,75.5,1,0,0,0
1030,125.666666667,109.666666667,122.583333333,127.333333333,42.75,34.4166666667,122.916666667,1,0,0,0
1031,47.5,47.3333333333,50.0,50.5,67.3333333333,72.8333333333,52.6666666667,0,1,0,0
1032,61.7692307692,65.1153846154,64.2692307692,66.1923076923,70.3076923077,65.6538461538,67.5384615385,0,0,1,0
1033,66.4444444444,60.1111111111,61.3333333333,70.5555555556,90.2222222222,96.3333333333,52.7777777778,0,1,0,0
1034,80.8,71.0,75.4,226.6,242.6,112.4,74.8,0,1,0,0
1035,234.6,194.6,191.2,222.6,283.2,275.4,169.6,1,0,0,0
1036,97.8,92.4,82.4,101.0,98.6,98.0,86.6,1,0,0,0
1037,61.5555555556,63.1111111111,68.6666666667,105.5,127.0,101.722222222,66.2222222222,0,0,1,0
1038,139.8,142.5,143.2,156.5,163.0,172.0,150.1,1,0,0,0
1039,288.161290323,297.709677419,295.322580645,307.483870968,319.64516129,301.193548387,302.935483871,1,0,0,0
1040,47.6,54.0666666667,50.1333333333,64.9333333333,87.9333333333,80.2666666667,42.2666666667,0,0,1,0
1041,136.111111111,137.333333333,137.222222222,149.666666667,185.0,176.666666667,148.0,1,0,0,0
1042,76.0,101.25,104.75,124.5,199.5,174.0,111.0,1,0,0,0
1043,91.8,95.4,107.6,249.2,271.0,140.2,90.6,1,0,0,0
1044,34.3333333333,34.1111111111,17.2222222222,37.0,50.7777777778,49.0,34.3333333333,0,0,1,0
1045,131.4,136.4,144.8,169.6,243.8,243.4,143.2,1,0,0,0
1046,62.0,63.5,60.0,64.5,46.5,64.0,43.5,1,0,0,0
1047,93.6,93.8,89.0,85.8,51.8,40.0,96.2,0,1,0,0
1048,51.0,64.5,55.5,53.0,61.5,54.0,55.0,0,1,0,0
1049,81.6,89.2,77.7,156.8,148.5,90.8,77.5,1,0,0,0
1050,50.2,39.4,33.6,40.6,46.8,40.2,50.8,0,0,1,0
1051,54.0,58.75,60.5,62.25,86.75,81.5,59.25,1,0,0,0
1052,263.666666667,267.555555556,264.111111111,280.666666667,414.555555556,433.666666667,273.444444444,1,0,0,0
1053,78.5555555556,87.7777777778,82.4444444444,84.7777777778,96.5555555556,95.8888888889,88.7777777778,0,1,0,0
1054,77.5,71.75,80.25,62.75,55.0,62.0,71.0,0,0,1,0
1055,95.75,100.25,78.5,121.25,132.25,123.75,81.5,0,1,0,0
1056,66.375,66.875,68.0,92.125,114.625,92.125,66.125,0,1,0,0
1057,87.0,81.0,90.25,94.75,105.75,98.0,88.25,0,1,0,0
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1059,73.3571428571,79.7142857143,77.4285714286,76.5,94.1428571429,94.5714285714,80.6428571429,0,1,0,0
1060,91.6111111111,97.1111111111,97.4444444444,86.5555555556,78.8888888889,81.5,95.1111111111,0,0,1,0
1061,116.384615385,118.923076923,124.230769231,146.153846154,147.769230769,148.384615385,121.461538462,1,0,0,0
1062,66.75,79.0,77.0,220.5,221.75,84.5,60.5,1,0,0,0
1063,37.2,41.4,47.0,55.4,80.8,65.6,42.6,0,1,0,0
1064,54.6923076923,54.4615384615,51.2307692308,54.7692307692,54.7692307692,48.1538461538,52.3846153846,0,1,0,0
1065,86.5,99.5,100.0,110.5,87.5,85.0,100.5,0,1,0,0
1066,126.25,135.25,139.125,266.875,259.625,169.375,126.25,1,0,0,0
1067,164.333333333,142.777777778,133.888888889,136.666666667,112.222222222,108.333333333,165.333333333,0,0,1,0
1068,96.6,93.8,91.0,115.0,93.6,96.8,98.2,0,1,0,0
1069,167.25,169.75,148.75,168.75,181.25,167.0,152.0,1,0,0,0
1070,46.0,51.25,48.375,52.375,50.0,55.875,51.0,0,1,0,0
1071,474.5,414.5,473.75,409.0,273.0,285.25,372.25,0,1,0,0
1072,366.7,377.9,361.6,431.8,283.0,290.3,376.4,0,1,0,0
1073,66.75,64.5,68.625,68.25,79.625,70.75,64.75,1,0,0,0
1074,58.4444444444,69.7777777778,67.2222222222,99.0,127.555555556,135.555555556,63.2222222222,0,1,0,0
1075,118.777777778,124.444444444,118.333333333,132.777777778,149.0,166.666666667,128.111111111,0,1,0,0
1076,102.25,106.75,100.25,116.75,130.5,136.25,102.5,1,0,0,0
1077,48.6315789474,49.0,50.1578947368,55.0,57.8947368421,55.5789473684,46.7894736842,0,0,1,0
1078,64.25,64.75,68.75,54.0,50.75,48.0,64.5,0,1,0,0
1079,104.928571429,103.678571429,100.964285714,110.107142857,96.9642857143,95.7857142857,85.3928571429,0,0,1,0
1080,58.75,72.75,68.25,70.75,81.5,91.625,71.0,0,1,0,0
1081,62.6111111111,62.8888888889,61.6666666667,65.4444444444,74.2777777778,73.4444444444,66.1666666667,0,1,0,0
1082,61.0,65.0,57.5,54.5,54.25,61.5,55.25,0,1,0,0
1083,75.0,69.0,77.5,105.0,129.5,114.5,104.0,0,1,0,0
1084,141.0,122.733333333,123.066666667,141.8,181.6,167.733333333,108.4,0,1,0,0
1085,82.5,77.125,99.125,171.125,229.875,146.375,97.5,0,1,0,0
1086,78.2307692308,76.0769230769,83.5384615385,87.0,93.8461538462,94.9230769231,91.0769230769,0,1,0,0
1087,71.2,58.0,56.6,67.6,170.8,151.4,56.2,0,1,0,0
1088,66.7692307692,72.4615384615,72.8461538462,85.3846153846,96.2307692308,86.6923076923,72.8461538462,0,0,1,0
1089,53.0,49.6666666667,46.6666666667,52.1666666667,60.8333333333,62.8333333333,43.5,0,1,0,0
1090,435.2,457.4,461.9,436.5,189.1,143.3,449.1,1,0,0,0
1091,65.0,64.0,82.0,78.0,83.5,77.5,72.5,1,0,0,0
1092,160.25,160.0,161.0,174.0,217.75,183.5,141.0,1,0,0,0
1093,169.0,155.0,171.5,154.75,60.75,32.75,169.25,1,0,0,0
1094,126.565217391,114.652173913,121.869565217,154.956521739,176.913043478,159.47826087,108.391304348,0,1,0,0
1095,122.0,127.375,120.125,130.5,156.5,141.25,112.5,1,0,0,0
1096,73.0666666667,74.9333333333,73.2,77.8666666667,60.4666666667,63.7333333333,75.7333333333,0,0,1,0
1097,59.1481481481,60.4814814815,64.1481481481,78.7407407407,73.3333333333,75.037037037,54.1481481481,0,0,1,0
1098,169.0,174.0,171.0,151.8,136.8,173.8,181.2,0,1,0,0
1099,71.7407407407,75.5925925926,78.8148148148,89.7037037037,73.0,74.037037037,77.2962962963,0,1,0,0
1100,73.0,63.2,74.8,90.0,175.8,149.8,56.6,1,0,0,0
1101,94.3333333333,102.444444444,98.1111111111,106.888888889,139.444444444,139.888888889,96.3333333333,1,0,0,0
1102,64.75,79.25,87.75,265.25,331.25,136.0,86.0,1,0,0,0
1103,116.071428571,123.5,122.642857143,117.785714286,90.7857142857,77.7857142857,95.0714285714,0,0,1,0
1104,203.555555556,215.0,213.444444444,252.222222222,411.777777778,427.111111111,221.666666667,1,0,0,0
1105,80.0,88.5,74.5,90.0,93.75,91.75,75.75,1,0,0,0
1106,29.75,32.75,31.5,38.25,24.5,26.0,29.25,0,0,1,0
1107,53.0,54.2857142857,46.0,59.5714285714,58.7142857143,59.4285714286,54.8571428571,0,0,1,0
1108,73.0,74.75,72.75,88.75,110.75,109.75,63.25,1,0,0,0
1109,93.8,95.3,105.4,123.9,131.3,123.0,103.7,1,0,0,0
1110,146.75,144.0,142.75,126.75,101.5,78.5,162.25,1,0,0,0
1111,77.25,65.5,78.5,83.0,77.25,68.75,66.0,1,0,0,0
1112,93.5789473684,100.578947368,98.7368421053,104.894736842,87.8421052632,76.0526315789,93.8421052632,0,1,0,0
1113,139.875,137.5625,135.75,152.0625,154.9375,150.8125,128.625,1,0,0,0
1114,169.6,153.0,165.8,152.2,104.6,125.2,149.4,0,1,0,0
1115,58.3684210526,58.8421052632,42.4210526316,57.6842105263,55.7894736842,51.3157894737,55.7368421053,0,0,1,0
1116,102.0,104.75,122.5,94.75,58.75,67.75,107.5,1,0,0,0
1117,188.75,177.375,184.25,312.625,317.125,202.5,173.875,1,0,0,0
1118,72.5,66.25,62.0,82.0,132.25,129.25,64.5,0,1,0,0
1119,61.5,72.5,68.5,63.5,88.0,91.0,57.0,0,1,0,0
1120,45.0,46.5,48.0,53.75,68.0,65.25,52.5,0,1,0,0
1121,126.363636364,130.090909091,125.636363636,141.454545455,149.818181818,137.545454545,118.636363636,1,0,0,0
1122,85.375,102.375,106.25,114.25,113.125,106.0,98.875,0,1,0,0
1123,422.411764706,447.529411765,428.0,465.823529412,619.235294118,655.941176471,443.352941176,1,0,0,0
1124,32.2142857143,29.5714285714,35.8571428571,58.6428571429,109.642857143,85.4285714286,42.9285714286,0,0,1,0
1125,224.214285714,221.357142857,244.642857143,308.928571429,285.285714286,255.928571429,239.5,1,0,0,0
1126,70.1666666667,71.0,79.8333333333,99.0,106.333333333,105.666666667,82.1666666667,1,0,0,0
1127,86.5454545455,85.6363636364,80.5909090909,107.636363636,134.136363636,127.090909091,88.2272727273,0,1,0,0
1128,83.75,101.0,100.0,114.75,142.0,132.75,86.75,0,1,0,0
1129,84.2222222222,84.0,88.0,95.2222222222,115.777777778,111.111111111,85.4444444444,1,0,0,0
1130,93.8181818182,90.5454545455,99.2727272727,98.0909090909,83.0,80.7272727273,96.9090909091,0,1,0,0
1131,175.0,175.833333333,177.833333333,169.166666667,111.833333333,74.8333333333,187.5,1,0,0,0
1132,67.1666666667,68.9166666667,64.0,70.0833333333,74.5833333333,75.4166666667,76.0,0,1,0,0
1133,50.4,56.0,51.6,56.4,57.8,58.2,52.2,0,1,0,0
1134,81.1666666667,75.4166666667,85.75,86.1666666667,104.166666667,99.8333333333,80.8333333333,0,1,0,0
1135,196.083333333,197.25,210.25,243.583333333,298.5,272.833333333,207.5,1,0,0,0
1136,139.666666667,149.333333333,148.0,154.333333333,160.833333333,179.666666667,163.333333333,1,0,0,0
1137,59.4,69.6,71.0,66.2,80.0,68.2,70.0,0,0,1,0
1138,66.5,65.5,111.75,70.75,61.0,50.75,59.75,1,0,0,0
1139,81.8518518519,82.7777777778,83.5185185185,90.2222222222,96.1111111111,87.3333333333,80.1111111111,0,1,0,0
1140,145.307692308,153.923076923,148.384615385,156.615384615,46.3076923077,36.8461538462,145.153846154,0,1,0,0
1141,67.75,73.375,72.875,79.5,81.5,77.5,68.875,0,1,0,0
1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1143,104.142857143,86.4285714286,90.2857142857,103.428571429,116.0,110.857142857,88.7142857143,0,1,0,0
1144,65.375,81.125,71.25,110.625,174.875,178.125,89.25,0,1,0,0
1145,51.1,49.5,45.6,54.9,58.9,50.4,51.3,0,0,1,0
1146,186.818181818,195.090909091,177.454545455,192.454545455,202.636363636,213.363636364,199.818181818,1,0,0,0
1147,304.333333333,315.416666667,310.083333333,285.0,310.166666667,310.916666667,327.416666667,0,1,0,0
1148,80.0,73.5,76.3333333333,81.5,84.3333333333,83.3333333333,78.8333333333,0,1,0,0
1149,46.5,52.5,50.0,64.0,66.0,65.5,68.0,0,1,0,0
1150,286.888888889,287.777777778,292.444444444,309.888888889,429.444444444,399.666666667,320.777777778,1,0,0,0
1151,132.833333333,134.027777778,132.305555556,144.222222222,106.75,95.1388888889,131.888888889,0,1,0,0
1152,158.666666667,160.0,159.0,159.666666667,226.5,246.5,150.666666667,1,0,0,0
1153,191.666666667,194.555555556,200.111111111,268.555555556,202.0,155.0,184.0,1,0,0,0
1154,50.5555555556,55.8888888889,54.2222222222,59.4444444444,71.2222222222,69.6666666667,52.7777777778,0,1,0,0
1155,53.4666666667,51.8,58.1333333333,55.4,48.1333333333,47.5333333333,57.4666666667,0,0,1,0
1156,94.6875,90.25,92.8125,96.25,111.5,107.125,81.6875,0,1,0,0
1157,56.0,59.4545454545,55.1818181818,53.0909090909,35.0909090909,31.0909090909,57.2727272727,0,0,1,0
1158,67.4,73.6,68.0,59.4,64.6,67.4,65.4,0,1,0,0
1159,67.75,72.25,74.75,84.0,94.0,111.0,78.25,1,0,0,0
1160,48.75,54.75,50.0,53.0,58.0,48.0,44.25,0,1,0,0
1161,69.25,76.0,75.0,112.5,109.0,100.5,68.0,1,0,0,0
1162,64.1666666667,74.0,63.5,62.1666666667,85.6666666667,95.3333333333,66.3333333333,0,1,0,0
1163,89.875,83.125,77.75,69.375,32.875,23.5,85.125,0,1,0,0
1164,85.5,92.0,82.0,96.5,38.5,34.75,101.25,1,0,0,0
1165,75.7692307692,77.4615384615,74.5384615385,76.6153846154,83.6153846154,79.8461538462,67.7692307692,0,1,0,0
1166,108.909090909,104.727272727,111.272727273,112.545454545,120.0,112.272727273,96.8181818182,1,0,0,0
1167,74.5714285714,76.2142857143,85.9285714286,86.3571428571,91.3571428571,89.0,74.6428571429,0,1,0,0
1168,115.625,123.375,131.625,142.625,213.75,185.875,138.625,1,0,0,0
1169,102.5,102.75,107.75,108.375,108.0,102.5,103.125,0,1,0,0
1170,55.6666666667,52.0,53.3333333333,45.3333333333,62.0,65.0,51.6666666667,0,1,0,0
1171,89.7777777778,93.5555555556,88.8888888889,99.7777777778,118.444444444,106.222222222,63.4444444444,0,1,0,0
1172,69.1111111111,65.5555555556,66.6666666667,73.1111111111,77.7777777778,93.8888888889,67.3333333333,0,1,0,0
1173,121.454545455,114.181818182,116.818181818,144.454545455,163.090909091,146.363636364,114.090909091,0,1,0,0
1174,168.833333333,176.833333333,188.333333333,192.666666667,88.8333333333,78.3333333333,186.833333333,1,0,0,0
1175,105.8,110.0,116.3,115.9,129.4,118.2,113.4,1,0,0,0
1176,114.75,114.25,114.75,127.25,147.5,144.0,121.25,1,0,0,0
1177,95.0,100.0,110.0,98.5,105.0,120.5,116.0,1,0,0,0
1178,188.473684211,194.789473684,190.421052632,179.210526316,61.2631578947,47.4736842105,211.842105263,1,0,0,0
1179,77.5,80.0,88.0,95.1666666667,92.1666666667,94.1666666667,81.1666666667,0,1,0,0
1180,92.25,88.5,89.75,100.5,151.25,148.25,95.75,1,0,0,0
1181,221.2,215.2,210.4,213.1,222.2,219.8,186.9,1,0,0,0
1182,66.3333333333,59.3333333333,64.3333333333,72.3333333333,92.4444444444,85.1111111111,56.7777777778,0,1,0,0
1183,59.25,56.5,64.375,65.5,75.5,84.875,64.5,0,1,0,0
1184,69.4,74.4,80.2,88.4,104.0,88.8,65.8,0,1,0,0
1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1186,79.0,94.5,92.5,94.0,92.0,88.5,87.0,1,0,0,0
1187,59.0,57.1666666667,62.5,81.0,111.833333333,99.3333333333,65.3333333333,0,1,0,0
1188,83.5,105.75,110.0,107.0,117.5,130.5,135.0,0,1,0,0
1189,75.5,75.0,85.0,91.25,75.25,76.75,87.25,0,1,0,0
1190,319.7,332.45,324.65,379.15,383.55,376.35,304.3,1,0,0,0
1191,72.0,65.6666666667,70.0,74.3333333333,69.8333333333,67.3333333333,68.3333333333,0,1,0,0
1192,63.2,70.2,66.2,71.8,73.8,77.4,62.0,0,1,0,0
1193,134.25,124.5,125.0,146.0,83.75,74.75,107.0,0,1,0,0
1194,107.090909091,113.727272727,108.272727273,113.909090909,132.909090909,134.090909091,116.454545455,0,1,0,0
1195,63.2142857143,61.8571428571,67.7857142857,94.6428571429,115.142857143,117.071428571,71.2142857143,0,1,0,0
1196,93.0,104.5,104.75,114.75,130.75,116.75,110.5,1,0,0,0
1197,122.444444444,125.444444444,124.055555556,150.722222222,158.055555556,146.888888889,121.777777778,1,0,0,0
1198,80.5,68.75,73.75,71.75,73.5,68.75,78.5,1,0,0,0
1199,128.333333333,148.555555556,146.444444444,162.444444444,51.3333333333,43.2222222222,163.555555556,0,1,0,0
1200,73.75,74.625,70.0,76.625,75.0,78.75,72.875,1,0,0,0
1201,117.0,120.769230769,119.384615385,129.692307692,153.384615385,150.769230769,112.307692308,1,0,0,0
1202,16.5,17.0,19.25,133.25,128.0,35.75,21.5,1,0,0,0
1203,155.941176471,148.823529412,148.352941176,187.529411765,258.764705882,235.764705882,142.411764706,0,1,0,0
1204,75.2380952381,75.8095238095,77.2380952381,101.095238095,167.095238095,145.047619048,78.7619047619,0,0,1,0
1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1206,55.2857142857,64.4285714286,62.2857142857,60.7142857143,65.7142857143,65.8571428571,60.8571428571,0,0,1,0
1207,80.5,88.75,92.25,98.0,150.0,145.5,77.5,0,1,0,0
1208,78.75,72.625,73.625,105.375,133.0,129.625,76.625,0,0,1,0
1209,55.25,43.5,52.5,62.5,73.75,58.75,42.75,0,1,0,0
1210,63.3,67.9,68.3,81.6,100.7,105.8,76.6,0,1,0,0
1211,120.214285714,131.071428571,145.642857143,191.071428571,235.714285714,196.5,119.642857143,0,1,0,0
1212,69.75,69.25,76.5,82.75,88.5,87.0,67.75,1,0,0,0
1213,204.666666667,196.80952381,204.428571429,218.095238095,88.7142857143,100.714285714,201.047619048,1,0,0,0
1214,70.1111111111,64.8888888889,67.1111111111,64.1111111111,11.8888888889,8.88888888889,81.0,0,1,0,0
1215,72.0,75.0,80.75,71.75,78.0,75.75,70.0,1,0,0,0
1216,68.875,72.25,76.125,73.25,55.875,45.75,73.875,0,0,1,0
1217,102.470588235,100.764705882,104.352941176,159.470588235,124.058823529,123.823529412,107.117647059,0,1,0,0
1218,193.428571429,216.285714286,208.428571429,214.571428571,81.2857142857,84.5714285714,205.857142857,1,0,0,0
1219,35.25,39.5,42.0,112.0,153.75,57.5,38.75,0,1,0,0
1220,244.0,278.4,278.4,285.8,98.4,74.0,273.2,1,0,0,0
1221,101.555555556,104.333333333,104.0,114.444444444,118.0,125.111111111,108.666666667,0,1,0,0
1222,80.2,77.4,81.4,84.4,91.0,90.2,78.4,1,0,0,0
1223,130.2,126.0,141.4,141.8,74.2,73.2,118.4,1,0,0,0
1224,104.9,105.8,106.4,137.0,107.3,116.4,111.7,0,1,0,0
1225,74.75,74.5,79.25,77.5,66.25,31.75,79.75,0,0,1,0
1226,411.739130435,398.391304348,400.217391304,418.782608696,491.52173913,521.826086957,437.695652174,1,0,0,0
1227,115.454545455,112.818181818,114.727272727,109.909090909,116.909090909,122.181818182,115.727272727,0,1,0,0
